              *****  RESULTS FILE FOR PROGRAM LDOS  *****
******************************************************************
                                        del1                        del2                        del3                           delta 1                        delta 2                        delta 3                      delt1                        delt2                        delt3
                                    0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06
            omega                       LDOS_e                      LDOS_e                      LDOS_e                         LDOS_m                         LDOS_m                         LDOS_m                       iter                         iter                         iter
    0.166956522439295E+15    0.00000000000000000000E+00    0.41801924094339892268E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41789246643715813756E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12677450624078071996E+05    0.00000000000000000000E+00
    0.167501259225503E+15    0.00000000000000000000E+00    0.41667890676663823426E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41655270340383589268E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12620336280236180755E+05    0.00000000000000000000E+00
    0.168021245626088E+15    0.00000000000000000000E+00    0.41541725485028482974E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41529159006208099425E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12566478820381691548E+05    0.00000000000000000000E+00
    0.168517532839703E+15    0.00000000000000000000E+00    0.41422920234214350581E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41410404744622439146E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12515489591910840318E+05    0.00000000000000000000E+00
    0.168991125952091E+15    0.00000000000000000000E+00    0.41311002957582250237E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41298535547541506588E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12467410040742275669E+05    0.00000000000000000000E+00
    0.169443002247081E+15    0.00000000000000000000E+00    0.41205532446096703410E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41193110710013002157E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12421736083699319352E+05    0.00000000000000000000E+00
    0.169874100020656E+15    0.00000000000000000000E+00    0.41106102408682465553E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.41093723958290204406E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12378450392258795546E+05    0.00000000000000000000E+00
    0.170285322365122E+15    0.00000000000000000000E+00    0.41012333988746829331E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40999996226202502847E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12337762544328477816E+05    0.00000000000000000000E+00
    0.170677540254262E+15    0.00000000000000000000E+00    0.40923872673166781664E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40911573499454677105E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12299173712104826336E+05    0.00000000000000000000E+00
    0.171051584200299E+15    0.00000000000000000000E+00    0.40840391476531118155E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40828129050582841039E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12262425948278323631E+05    0.00000000000000000000E+00
    0.171408259077998E+15    0.00000000000000000000E+00    0.40761584988398157060E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40749357196066498756E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12227792331661383287E+05    0.00000000000000000000E+00
    0.171748335608825E+15    0.00000000000000000000E+00    0.40687168055434547365E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40674972984718419611E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12195070716129857828E+05    0.00000000000000000000E+00
    0.172072555529765E+15    0.00000000000000000000E+00    0.40616872924667298794E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40604708990409791470E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12163934257510836687E+05    0.00000000000000000000E+00
    0.172381624915949E+15    0.00000000000000000000E+00    0.40550454234470732510E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40538319937012732029E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12134297458000410188E+05    0.00000000000000000000E+00
    0.172676226635284E+15    0.00000000000000000000E+00    0.40487680778107970953E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40475574034087099135E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12106744020874924900E+05    0.00000000000000000000E+00
    0.172957013492551E+15    0.00000000000000000000E+00    0.40428334652971968055E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40416254518587060273E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12080134384910734298E+05    0.00000000000000000000E+00
    0.173224612668898E+15    0.00000000000000000000E+00    0.40372213986063122749E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40360158948422767222E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12055037640358706994E+05    0.00000000000000000000E+00
    0.173479620367213E+15    0.00000000000000000000E+00    0.40319130283898629248E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40307099041574038565E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12031242324589822601E+05    0.00000000000000000000E+00
    0.173722612234512E+15    0.00000000000000000000E+00    0.40268907949747994542E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40256899240245625377E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12008709502371037161E+05    0.00000000000000000000E+00
    0.173954137833612E+15    0.00000000000000000000E+00    0.40221380212426811457E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40209392897937960923E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11987314488852409340E+05    0.00000000000000000000E+00
    0.174174724425384E+15    0.00000000000000000000E+00    0.40176392495117805898E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40164425434851698577E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11967060266106589552E+05    0.00000000000000000000E+00
    0.174384872665427E+15    0.00000000000000000000E+00    0.40133800327147737145E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40121852663811169565E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11947663336564386555E+05    0.00000000000000000000E+00
    0.174585065295987E+15    0.00000000000000000000E+00    0.40093467117430835962E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40081537428059451282E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11929689371388354630E+05    0.00000000000000000000E+00
    0.174775762680380E+15    0.00000000000000000000E+00    0.40055264609045222402E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40043352451071456075E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11912157973768118609E+05    0.00000000000000000000E+00
    0.174957404952247E+15    0.00000000000000000000E+00    0.40019074428449876606E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.40007178630746416748E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11895797703462705613E+05    0.00000000000000000000E+00
    0.175130413805578E+15    0.00000000000000000000E+00    0.39984783540754795074E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39972903455730117857E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11880085024677560796E+05    0.00000000000000000000E+00
    0.175295189209808E+15    0.00000000000000000000E+00    0.39952285709769897163E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39940420396612226963E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11865313157669943394E+05    0.00000000000000000000E+00
    0.175452116308865E+15    0.00000000000000000000E+00    0.39921483590978503227E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39909632393185004592E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11851197793499797626E+05    0.00000000000000000000E+00
    0.175601561993091E+15    0.00000000000000000000E+00    0.39892282137317046523E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39880444427892699838E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11837709424346736341E+05    0.00000000000000000000E+00
    0.175743877476520E+15    0.00000000000000000000E+00    0.39864594016041740775E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39852768708296544850E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11825307745197131226E+05    0.00000000000000000000E+00
    0.175879395643718E+15    0.00000000000000000000E+00    0.39838337755901031196E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39826524590235680342E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11813165665348700713E+05    0.00000000000000000000E+00
    0.176008436769220E+15    0.00000000000000000000E+00    0.39813434660732984543E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39801633038347534835E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11801622385446255066E+05    0.00000000000000000000E+00
    0.176131305737820E+15    0.00000000000000000000E+00    0.39789811463303759694E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39778020773448392749E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11790689855363620154E+05    0.00000000000000000000E+00
    0.176248294200811E+15    0.00000000000000000000E+00    0.39767399996323399246E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.39755619721741639078E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11780274581763716924E+05    0.00000000000000000000E+00
